file	line	declaration	note
lib/screens/libraries/libraries_screen.dart	1279	onPressed: _showBrowseOptionsForCurrentTab,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/libraries_screen.dart	1281	FocusableAction(icon: Symbols.refresh_rounded, tooltip: t.common.refresh, onPressed: _refreshSelectedLibraryTabs),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/libraries_screen.dart	1303	title: _buildAppBarTitle(visibleLibraries, selectedLibrary, groupByServer: groupByServerSetting),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/libraries_screen.dart	1356	title: _buildAppBarTitle(visibleLibraries, selectedLibrary, groupByServer: groupByServerSetting),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/libraries_screen.dart	1722	title: library.title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/libraries_screen.dart	1752	title: Row(	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/libraries_screen.dart	1763	onPressed: () => Navigator.pop(context),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/libraries_screen.dart	1801	onPressed: () => OverlaySheetController.popAdaptive(context),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/libraries_screen.dart	1927	title: Text(library.title),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/libraries_screen.dart	1945	onPressed: () => widget.onToggleVisibility(library),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/libraries_screen.dart	1953	onPressed: () => _showLibraryMenuBottomSheet(context, library),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/libraries_screen.dart	1985	title: progressMessage,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/libraries_screen.dart	1992	Notice(level: NoticeLevel.success, title: successMessage, groupKey: 'library-success:${library.id}'),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/libraries_screen.dart	2025	title: progressMessage,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/libraries_screen.dart	2032	Notice(level: NoticeLevel.success, title: successMessage, groupKey: 'library-success:${library.id}'),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/library_alpha_bar_strategy.dart	197	final synthetic = [for (final l in _letters) LibraryFirstCharacter(key: l, title: l, size: 1)];	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/library_quick_picker_sheet.dart	119	title: Text(	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/library_quick_picker_sheet.dart	127	onTap: () => onSelected(library.globalKey),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/mobile_libraries_screen.dart	153	title: Text(t.libraries.title),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/mobile_libraries_screen.dart	154	leading: BackButton(onPressed: widget.onBack),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/mobile_libraries_screen.dart	155	actions: [TextButton(onPressed: _manageLibraries, child: Text(t.common.edit))],	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/mobile_libraries_screen.dart	196	onTap: () => _openLibrary(filtered[index]),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/mobile_libraries_screen.dart	282	onTap: onTap,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/mobile_libraries_screen.dart	423	title: t.discover.recentlyAddedIn(library: widget.library.title),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/sort_bottom_sheet.dart	109	title: t.libraries.sortBy,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/sort_bottom_sheet.dart	113	onPressed: _handleClear,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/sort_bottom_sheet.dart	114	child: TextButton(onPressed: _handleClear, child: Text(t.common.clear)),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/sort_bottom_sheet.dart	154	title: Text(sort.title),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/sort_bottom_sheet.dart	179	onTap: () => _handleSortSelect(sort),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/state_messages.dart	125	onPressed: onAction,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/state_messages.dart	127	onPressed: onAction,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/tabs/library_browse_tab.dart	859	title: t.libraries.libraryOptions,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/tabs/library_browse_tab.dart	869	title: Text(t.libraries.groupings.title),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/tabs/library_browse_tab.dart	872	onTap: () => _showGroupingOptionsPage(controller),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/tabs/library_browse_tab.dart	877	title: Text(	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/tabs/library_browse_tab.dart	883	onTap: () => _showFiltersOptionsPage(controller),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/tabs/library_browse_tab.dart	888	title: Text(t.libraries.sort),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/tabs/library_browse_tab.dart	891	onTap: () => _showSortOptionsPage(controller),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/tabs/library_browse_tab.dart	940	title: t.libraries.groupings.title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/tabs/library_browse_tab.dart	964	title: Text(_getGroupingLabel(grouping)),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/tabs/library_browse_tab.dart	965	onTap: () => onSelected(grouping),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/tabs/library_browse_tab.dart	1667	onPressed: _showGroupingBottomSheet,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/tabs/library_browse_tab.dart	1686	onPressed: () {	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/tabs/library_browse_tab.dart	1706	onPressed: () {	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/libraries/tv_library_chooser.dart	55	onSelect: () => onSelect(library.globalKey),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/live_tv_screen.dart	722	onSelect: () {	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/live_tv_screen.dart	738	onSelect: action.onPressed,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/live_tv_screen.dart	881	title: useSideNav ? Row(children: _buildTabChipItems()) : Text(t.liveTv.title),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/live_tv_screen.dart	907	onPressed: _toggleFavoritesFilter,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/live_tv_screen.dart	913	onPressed: _showReorderFavorites,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/live_tv_screen.dart	919	onPressed: _processRecordingRules,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/live_tv_screen.dart	924	onPressed: _onRefresh,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/live_tv_screen.dart	967	onPressed: _loadChannels,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/live_tv_screen.dart	969	onPressed: _loadChannels,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/live_tv_show_schedule_screen.dart	134	title: Text(widget.showTitle),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/live_tv_show_schedule_screen.dart	142	onPressed: _onRecordShow,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/live_tv_show_schedule_screen.dart	177	onSelect: onTap,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/live_tv_show_schedule_screen.dart	179	child: _ScheduleListTile(program: program, channel: channel, onTap: onTap),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/live_tv_show_schedule_screen.dart	241	onTap: onTap,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/livetv_recording_actions.dart	114	title: t.liveTv.cancelRecordingTitle,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/livetv_recording_actions.dart	115	message: t.liveTv.cancelRecordingMessage(title: title),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/livetv_recording_actions.dart	143	title: t.liveTv.deleteRuleTitle,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/livetv_recording_actions.dart	144	message: t.liveTv.deleteRuleMessage(title: rule.title ?? ''),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/program_details_sheet.dart	179	onPressed: () {	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/program_details_sheet.dart	195	onPressed: () async {	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/program_details_sheet.dart	210	onPressed: () async {	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/program_details_sheet.dart	231	onPressed: action.onPressed,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/program_details_sheet.dart	237	onPressed: action.onPressed,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/program_details_sheet.dart	244	onPressed: action.onPressed,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/record_options_sheet.dart	215	_EntryChooser(entries: widget.entries, selected: _entry, onSelect: _selectEntry),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/record_options_sheet.dart	248	onPressed: _saving ? null : _close,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/record_options_sheet.dart	249	child: TextButton(onPressed: _saving ? null : _close, child: Text(t.common.cancel)),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/record_options_sheet.dart	254	onPressed: _saving ? null : _save,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/record_options_sheet.dart	256	onPressed: _saving ? null : _save,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/record_options_sheet.dart	287	onPressed: () => onSelect(entry),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/record_options_sheet.dart	364	onSelect: toggle,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/record_options_sheet.dart	367	onTap: toggle,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/record_options_sheet.dart	412	title: setting.label ?? setting.id,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/record_options_sheet.dart	431	onSelect: () => _openPicker(context),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/record_options_sheet.dart	434	onTap: () => _openPicker(context),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/reorder_favorites_sheet.dart	226	BottomSheetHeader(title: t.liveTv.reorderFavorites, icon: Symbols.swap_vert_rounded),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/reorder_favorites_sheet.dart	316	title: Text(displayName, maxLines: 1, overflow: .ellipsis),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/reorder_favorites_sheet.dart	330	onPressed: () => _removeItem(index),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/tabs/guide_tab.dart	1269	onPressed: () => _shiftTimeRange(-2),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/tabs/guide_tab.dart	1284	onTap: _showDayPicker,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/livetv/tabs/guide_tab.dart	1310	onPressed: () => _shiftTimeRange(2),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
